Player_URL,Player,Player1,Player_URL2,Player3,Player4,Player5,Apps,Mins,Goals,Assists,Yel,SpG,PS,AerialsWon,MotM,Rating
https://www.whoscored.com/Players/409462/Show/Noah-Ohio,	190,Noah Ohio,https://www.whoscored.com/Teams/261/Show/Belgium-Standard-Liege,"Standard Liege, ",21,",  FW  ",11(10),923	,5	,3	,2	,1.4	,72	,0.6	,1	,6.51
https://www.whoscored.com/Players/243546/Show/Boli-Bolingoli,	191,Boli Bolingoli,https://www.whoscored.com/Teams/237/Show/Belgium-KV-Mechelen,"KV Mechelen, ",28,",  D(L),M(L)  ",14(4),1148	,-	,-	,6	,0.3	,84	,1	,-	,6.50
https://www.whoscored.com/Players/447548/Show/Amirhossein-Hosseinzadeh,	192,Amirhossein Hosseinzadeh,https://www.whoscored.com/Teams/260/Show/Belgium-Sporting-Charleroi,"Sporting Charleroi, ",23,",  AM(C)  ",12(11),1099	,2	,2	,3	,1	,82.7	,0.5	,-	,6.50
https://www.whoscored.com/Players/291935/Show/Robert-Bauer,	193,Robert Bauer,https://www.whoscored.com/Teams/239/Show/Belgium-St-Truiden,"St.Truiden, ",29,",  D(CLR),DMC,M(LR)  ",22(2),1894	,-	,1	,6	,0.3	,74.9	,0.8	,-	,6.50
https://www.whoscored.com/Players/419917/Show/Ameen-Al-Dakhil,	194,Ameen Al Dakhil,https://www.whoscored.com/Teams/239/Show/Belgium-St-Truiden,"St.Truiden, ",22,",  D(C)  ",16,1396	,-	,-	,3	,0.3	,82.2	,1.2	,-	,6.50
https://www.whoscored.com/Players/400364/Show/Kristof-D-39-Haene,	195,Kristof D'Haene,https://www.whoscored.com/Teams/886/Show/Belgium-Kortrijk,"Kortrijk, ",33,",  D(L),M(L)  ",27(2),2354	,1	,4	,5	,0.3	,75.9	,0.2	,2	,6.50
https://www.whoscored.com/Players/386166/Show/Guillaume-Dietsch,	196,Guillaume Dietsch,https://www.whoscored.com/Teams/5747/Show/Belgium-RFC-Seraing,"RFC Seraing, ",23,",  GK  ",23,2070	,-	,-	,-	,-	,52.7	,0.3	,-	,6.50
https://www.whoscored.com/Players/438102/Show/Malick-Fofana,	197,Malick Fofana,https://www.whoscored.com/Teams/231/Show/Belgium-Gent,"Gent, ",19,",  M(L)  ",8(11),769	,-	,2	,-	,0.3	,86	,0.1	,-	,6.49
https://www.whoscored.com/Players/288787/Show/Regan-Charles-Cook,	198,Regan Charles-Cook,https://www.whoscored.com/Teams/2166/Show/Belgium-Eupen,"Eupen, ",27,",  M(CLR),FW  ",26(5),2219	,6	,2	,4	,0.9	,75.9	,0.5	,-	,6.49
https://www.whoscored.com/Players/399713/Show/Daan-Heymans,	199,Daan Heymans,https://www.whoscored.com/Teams/260/Show/Belgium-Sporting-Charleroi,"Sporting Charleroi, ",24,",  AM(CR),FW  ",19(13),1634	,6	,-	,3	,1.2	,75.4	,1.5	,-	,6.49
https://www.whoscored.com/Players/106880/Show/Laurent-Depoitre,	200,Laurent Depoitre,https://www.whoscored.com/Teams/231/Show/Belgium-Gent,"Gent, ",35,",  FW  ",7(21),917	,5	,3	,-	,0.9	,67.2	,1.5	,-	,6.49
https://www.whoscored.com/Players/299470/Show/Gojko-Cimirot,	201,Gojko Cimirot,https://www.whoscored.com/Teams/261/Show/Belgium-Standard-Liege,"Standard Liege, ",31,",  D(C),DMC  ",23(7),2109	,-	,1	,4	,0.2	,87.2	,-	,-	,6.48
https://www.whoscored.com/Players/400037/Show/Thomas-Van-den-Keybus,	202,Thomas Van den Keybus,https://www.whoscored.com/Teams/238/Show/Belgium-Westerlo,"Westerlo, ",23,",  AM(CLR)  ",17(6),1596	,2	,-	,5	,1.1	,79.4	,0.2	,-	,6.48
https://www.whoscored.com/Players/381660/Show/Sami-Lahssaini,	203,Sami Lahssaini,https://www.whoscored.com/Teams/5747/Show/Belgium-RFC-Seraing,"RFC Seraing, ",25,",  M(C)  ",17(5),1510	,-	,-	,5	,0.5	,75.3	,0.2	,-	,6.47
https://www.whoscored.com/Players/261981/Show/Tuur-Dierckx,	204,Tuur Dierckx,https://www.whoscored.com/Teams/238/Show/Belgium-Westerlo,"Westerlo, ",28,",  AM(R)  ",12(15),1225	,5	,1	,2	,0.8	,71.7	,0.2	,1	,6.47
https://www.whoscored.com/Players/110501/Show/Edisson-Jordanov,	205,Edisson Jordanov,https://www.whoscored.com/Teams/238/Show/Belgium-Westerlo,"Westerlo, ",30,",  D(R),M(R)  ",14(7),1309	,-	,-	,2	,0.5	,77.7	,0.6	,1	,6.46
https://www.whoscored.com/Players/367190/Show/Sieben-Dewaele,	206,Sieben Dewaele,https://www.whoscored.com/Teams/2165/Show/Belgium-Oostende,"Oostende, ",25,",  M(C)  ",18(5),1333	,-	,1	,3	,0.1	,67.7	,0.3	,-	,6.46
https://www.whoscored.com/Players/371027/Show/Tajon-Buchanan,	207,Tajon Buchanan,https://www.whoscored.com/Teams/124/Show/Belgium-Club-Bruges,"Club Bruges, ",25,",  D(R),M(CLR)  ",18(4),1628	,1	,2	,6	,1.2	,83.7	,0.2	,-	,6.46
https://www.whoscored.com/Players/407720/Show/Gary-Magn%C3%A9e,	208,Gary Magnée,https://www.whoscored.com/Teams/2166/Show/Belgium-Eupen,"Eupen, ",24,",  D(R),M(CR)  ",25(6),2202	,3	,2	,5	,1	,71.7	,0.6	,-	,6.46
https://www.whoscored.com/Players/443089/Show/Kyan-Vaesen,	209,Kyan Vaesen,https://www.whoscored.com/Teams/238/Show/Belgium-Westerlo,"Westerlo, ",23,",  FW  ",15(16),1351	,6	,1	,1	,1.1	,73	,1.1	,1	,6.45
https://www.whoscored.com/Players/83356/Show/Igor-Vetokele,	210,Igor Vetokele,https://www.whoscored.com/Teams/238/Show/Belgium-Westerlo,"Westerlo, ",32,",  AM(C),FW  ",8(18),908	,5	,1	,-	,0.8	,74.6	,0.8	,1	,6.45
https://www.whoscored.com/Players/437309/Show/Djeidi-Gassama,	211,Djeidi Gassama,https://www.whoscored.com/Teams/2166/Show/Belgium-Eupen,"Eupen, ",20,",  AM(L)  ",6(13),716	,2	,1	,1	,0.6	,67.8	,0.4	,-	,6.45
https://www.whoscored.com/Players/365333/Show/Dylan-Ouedraogo,	212,Dylan Ouedraogo,https://www.whoscored.com/Teams/1406/Show/Belgium-OH-Leuven,"OH Leuven, ",25,",  D(C)  ",12(9),1135	,-	,1	,3	,0.2	,77.7	,1.1	,-	,6.45
https://www.whoscored.com/Players/409239/Show/%C3%81ngelo-Preciado,	213,Ángelo Preciado,https://www.whoscored.com/Teams/140/Show/Belgium-Genk,"Genk, ",26,",  D(R),M(R)  ",10(12),1008	,-	,1	,4	,0.5	,77.7	,0.5	,-	,6.45
https://www.whoscored.com/Players/429426/Show/Rune-Paeshuyse,	214,Rune Paeshuyse,https://www.whoscored.com/Teams/2166/Show/Belgium-Eupen,"Eupen, ",22,",  D(CR)  ",23(5),2166	,-	,-	,3	,0.1	,86	,1.2	,1	,6.44
https://www.whoscored.com/Players/442976/Show/Sandro-Tr%C3%A9moulet,	215,Sandro Trémoulet,https://www.whoscored.com/Teams/5747/Show/Belgium-RFC-Seraing,"RFC Seraing, ",24,",  D(C)  ",13(3),1073	,-	,-	,4	,0.3	,72	,1.4	,-	,6.44
https://www.whoscored.com/Players/431755/Show/Nayel-Mehssatou,	216,Nayel Mehssatou,https://www.whoscored.com/Teams/886/Show/Belgium-Kortrijk,"Kortrijk, ",22,",  D(CR),DMC,M(R)  ",22(5),1855	,-	,-	,3	,0.1	,78.1	,0.2	,-	,6.44
https://www.whoscored.com/Players/416242/Show/Mamadou-Mbow,	217,Mamadou Mbow,https://www.whoscored.com/Teams/5747/Show/Belgium-RFC-Seraing,"RFC Seraing, ",24,",  D(C)  ",25,2214	,1	,-	,6	,0.2	,82.5	,1.2	,-	,6.43
https://www.whoscored.com/Players/408591/Show/Mario-Stroeykens,	218,Mario Stroeykens,https://www.whoscored.com/Teams/240/Show/Belgium-Anderlecht,"Anderlecht, ",19,",  AM(CL)  ",11(14),1124	,4	,1	,3	,1.2	,78.6	,0.2	,2	,6.43
https://www.whoscored.com/Players/423910/Show/Daichi-Hayashi,	219,Daichi Hayashi,https://www.whoscored.com/Teams/239/Show/Belgium-St-Truiden,"St.Truiden, ",26,",  FW  ",27(4),2001	,7	,1	,3	,1	,69.4	,0.4	,-	,6.43
https://www.whoscored.com/Players/225506/Show/Smail-Prevljak,	220,Smail Prevljak,https://www.whoscored.com/Teams/2166/Show/Belgium-Eupen,"Eupen, ",28,",  AM(C),FW  ",22(8),2054	,6	,1	,3	,1.7	,75.2	,0.9	,1	,6.43
https://www.whoscored.com/Players/399721/Show/Kamal-Sowah,	221,Kamal Sowah,https://www.whoscored.com/Teams/124/Show/Belgium-Club-Bruges,"Club Bruges, ",24,",  M(CLR),FW  ",14(13),1281	,-	,4	,2	,0.7	,81.8	,0.2	,-	,6.43
https://www.whoscored.com/Players/332554/Show/Filippo-Melegoni,	222,Filippo Melegoni,https://www.whoscored.com/Teams/261/Show/Belgium-Standard-Liege,"Standard Liege, ",25,",  M(CR)  ",9(12),732	,1	,-	,4	,0.2	,77.7	,0.1	,-	,6.43
https://www.whoscored.com/Players/275825/Show/Kristiyan-Malinov,	223,Kristiyan Malinov,https://www.whoscored.com/Teams/1406/Show/Belgium-OH-Leuven,"OH Leuven, ",30,",  DMC  ",16(5),1328	,-	,1	,7	,0.2	,81.5	,0.6	,-	,6.42
https://www.whoscored.com/Players/376861/Show/Stjepan-Loncar,	224,Stjepan Loncar,https://www.whoscored.com/Teams/886/Show/Belgium-Kortrijk,"Kortrijk, ",27,",  M(C)  ",13(9),1182	,-	,1	,5	,0.4	,75.1	,0.5	,-	,6.42
https://www.whoscored.com/Players/115454/Show/Sandy-Walsh,	225,Sandy Walsh,https://www.whoscored.com/Teams/237/Show/Belgium-KV-Mechelen,"KV Mechelen, ",29,",  D(CR),M(R)  ",24,2095	,2	,3	,3	,0.7	,73	,1.1	,-	,6.42
https://www.whoscored.com/Players/355614/Show/Lennart-Moser,	226,Lennart Moser,https://www.whoscored.com/Teams/2166/Show/Belgium-Eupen,"Eupen, ",24,",  GK  ",30(1),2745	,-	,-	,-	,-	,58.8	,0.2	,2	,6.42
https://www.whoscored.com/Players/442945/Show/Yentl-Van-Genechten,	227,Yentl Van Genechten,https://www.whoscored.com/Teams/2166/Show/Belgium-Eupen,"Eupen, ",23,",  D(CLR),M(LR)  ",30(3),2377	,-	,3	,1	,0.3	,73.6	,0.5	,-	,6.41
https://www.whoscored.com/Players/399962/Show/Anton-Tanghe,	228,Anton Tanghe,https://www.whoscored.com/Teams/2165/Show/Belgium-Oostende,"Oostende, ",25,",  D(C)  ",29(1),2481	,-	,-	,5	,0.2	,73.5	,1.5	,-	,6.41
https://www.whoscored.com/Players/384604/Show/Nicol%C3%A1s-Castro,	229,Nicolás Castro,https://www.whoscored.com/Teams/140/Show/Belgium-Genk,"Genk, ",23,",  AM(C)  ",3(20),570	,-	,1	,-	,0.7	,80.8	,-	,-	,6.41
https://www.whoscored.com/Players/361815/Show/Yann-Gboho,	230,Yann Gboho,https://www.whoscored.com/Teams/885/Show/Belgium-Cercle-Bruges,"Cercle Bruges, ",23,",  AM(CL),FW  ",6(17),681	,2	,5	,-	,0.7	,65.2	,0.3	,-	,6.41
https://www.whoscored.com/Players/408580/Show/Jackson-Tchatchoua,	231,Jackson Tchatchoua,https://www.whoscored.com/Teams/260/Show/Belgium-Sporting-Charleroi,"Sporting Charleroi, ",22,",  D(R),M(LR)  ",15(13),1461	,1	,2	,2	,0.7	,77.8	,0.5	,1	,6.41
https://www.whoscored.com/Players/107552/Show/Benito-Raman,	232,Benito Raman,https://www.whoscored.com/Teams/240/Show/Belgium-Anderlecht,"Anderlecht, ",29,",  AM(LR),FW  ",9(13),810	,5	,2	,-	,1	,70.8	,0.1	,1	,6.41
https://www.whoscored.com/Players/400153/Show/Kristian-Arnstad,	233,Kristian Arnstad,https://www.whoscored.com/Teams/240/Show/Belgium-Anderlecht,"Anderlecht, ",20,",  DMC,M(R)  ",12(15),1260	,1	,2	,5	,0.5	,79.9	,0.3	,1	,6.41
https://www.whoscored.com/Players/410581/Show/Abdoulaye-Sylla,	234,Abdoulaye Sylla,https://www.whoscored.com/Teams/5747/Show/Belgium-RFC-Seraing,"RFC Seraing, ",24,",  D(C)  ",17(5),1635	,-	,-	,7	,0.1	,75.4	,0.8	,-	,6.40
https://www.whoscored.com/Players/19660/Show/Timothy-Derijck,	235,Timothy Derijck,https://www.whoscored.com/Teams/2164/Show/Belgium-Zulte-Waregem,"Zulte Waregem, ",36,",  D(C),DMC  ",19(3),1711	,1	,-	,5	,0.3	,83.7	,1.4	,-	,6.39
https://www.whoscored.com/Players/93657/Show/Hannes-Van-der-Bruggen,	236,Hannes Van der Bruggen,https://www.whoscored.com/Teams/885/Show/Belgium-Cercle-Bruges,"Cercle Bruges, ",31,",  DMC  ",11(10),831	,-	,1	,4	,0.6	,64	,0.6	,-	,6.39
https://www.whoscored.com/Players/442968/Show/Nachon-Nsingi,	237,Nachon Nsingi,https://www.whoscored.com/Teams/1406/Show/Belgium-OH-Leuven,"OH Leuven, ",23,",  FW  ",13(12),1144	,5	,1	,2	,1.3	,74.4	,0.2	,-	,6.39
https://www.whoscored.com/Players/323564/Show/Julien-Ngoy,	238,Julien Ngoy,https://www.whoscored.com/Teams/237/Show/Belgium-KV-Mechelen,"KV Mechelen, ",26,",  AM(L),FW  ",17(9),1555	,5	,2	,2	,0.9	,68.6	,0.3	,-	,6.39
https://www.whoscored.com/Players/259352/Show/David-Atanga,	239,David Atanga,https://www.whoscored.com/Teams/2165/Show/Belgium-Oostende,"Oostende, ",27,",  M(CLR),FW  ",13(15),1258	,5	,1	,2	,0.9	,74.7	,0.5	,1	,6.39
https://www.whoscored.com/Players/424609/Show/Oleksandr-Drambaev,	240,Oleksandr Drambaev,https://www.whoscored.com/Teams/2164/Show/Belgium-Zulte-Waregem,"Zulte Waregem, ",23,",  D(L)  ",12(10),1230	,1	,1	,-	,0.2	,72.6	,0.3	,-	,6.38
https://www.whoscored.com/Players/400303/Show/Ali-Gholizadeh,	241,Ali Gholizadeh,https://www.whoscored.com/Teams/260/Show/Belgium-Sporting-Charleroi,"Sporting Charleroi, ",28,",  AM(CLR),FW  ",9(10),883	,1	,1	,-	,1.2	,77.4	,0.1	,-	,6.37
https://www.whoscored.com/Players/332815/Show/Kenny-Rocha,	242,Kenny Rocha,https://www.whoscored.com/Teams/2165/Show/Belgium-Oostende,"Oostende, ",24,",  AM(C)  ",16(3),1265	,-	,-	,7	,0.6	,69	,0.7	,-	,6.37
https://www.whoscored.com/Players/326460/Show/Morgan-Poaty,	243,Morgan Poaty,https://www.whoscored.com/Teams/5747/Show/Belgium-RFC-Seraing,"RFC Seraing, ",26,",  D(L),M(L)  ",24(7),2092	,3	,1	,2	,0.5	,67.5	,0.4	,-	,6.36
https://www.whoscored.com/Players/420047/Show/Mathieu-Cachbach,	244,Mathieu Cachbach,https://www.whoscored.com/Teams/5747/Show/Belgium-RFC-Seraing,"RFC Seraing, ",22,",  M(C)  ",21(4),1713	,-	,3	,6	,0.2	,79.6	,0.4	,-	,6.36
https://www.whoscored.com/Players/380615/Show/Sambou-Sissoko,	245,Sambou Sissoko,https://www.whoscored.com/Teams/5747/Show/Belgium-RFC-Seraing,"RFC Seraing, ",25,",  DMC  ",26(6),2340	,1	,2	,8	,0.9	,76.1	,0.6	,-	,6.36
https://www.whoscored.com/Players/399964/Show/Robbie-D-39-Haese,	246,Robbie D'Haese,https://www.whoscored.com/Teams/2165/Show/Belgium-Oostende,"Oostende, ",25,",  D(L),M(LR)  ",14(5),1189	,1	,-	,-	,0.6	,65	,0.5	,-	,6.35
https://www.whoscored.com/Players/442973/Show/Modou-Tambedou,	247,Modou Tambedou,https://www.whoscored.com/Teams/2164/Show/Belgium-Zulte-Waregem,"Zulte Waregem, ",21,",  D(C)  ",17(1),1413	,1	,-	,5	,0.4	,82.8	,1.1	,-	,6.35
https://www.whoscored.com/Players/364201/Show/Alfons-Amade,	248,Alfons Amade,https://www.whoscored.com/Teams/2165/Show/Belgium-Oostende,"Oostende, ",24,",  DMC  ",15(5),1299	,-	,-	,4	,0.4	,73.5	,0.3	,-	,6.34
https://www.whoscored.com/Players/426602/Show/Billal-Messaoudi,	249,Billal Messaoudi,https://www.whoscored.com/Teams/886/Show/Belgium-Kortrijk,"Kortrijk, ",26,",  AM(R),FW  ",18(13),1643	,2	,1	,2	,1.8	,67.9	,1.1	,-	,6.34
https://www.whoscored.com/Players/121282/Show/Stipe-Perica,	250,Stipe Perica,https://www.whoscored.com/Teams/261/Show/Belgium-Standard-Liege,"Standard Liege, ",28,",  FW  ",10(13),1032	,4	,2	,3	,1.3	,66.3	,0.6	,-	,6.33
https://www.whoscored.com/Players/349147/Show/Vagner,	251,Vagner,https://www.whoscored.com/Teams/5747/Show/Belgium-RFC-Seraing,"RFC Seraing, ",28,",  AM(L),FW  ",16(7),1425	,4	,1	,3	,1.2	,71.8	,0.6	,2	,6.33
https://www.whoscored.com/Players/83190/Show/Jason-Davidson,	252,Jason Davidson,https://www.whoscored.com/Teams/2166/Show/Belgium-Eupen,"Eupen, ",32,",  D(CL),M(L)  ",30(3),2667	,-	,-	,5	,0.8	,72.4	,1.9	,-	,6.33
https://www.whoscored.com/Players/400515/Show/Joren-Dom,	253,Joren Dom,https://www.whoscored.com/Teams/1406/Show/Belgium-OH-Leuven,"OH Leuven, ",34,",  D(CR),DMC,M(R)  ",11(20),1198	,-	,-	,1	,0.5	,72.3	,0.8	,-	,6.32
https://www.whoscored.com/Players/416030/Show/Antonio-Nusa,	254,Antonio Nusa,https://www.whoscored.com/Teams/124/Show/Belgium-Club-Bruges,"Club Bruges, ",19,",  AM(L)  ",5(16),553	,1	,1	,1	,0.6	,80.5	,-	,-	,6.32
https://www.whoscored.com/Players/399854/Show/Isaac-Nuhu,	255,Isaac Nuhu,https://www.whoscored.com/Teams/2166/Show/Belgium-Eupen,"Eupen, ",22,",  AM(CLR),FW  ",13(6),1079	,2	,1	,2	,1.3	,70	,0.3	,-	,6.32
https://www.whoscored.com/Players/430351/Show/Cihan-%C3%87anak,	256,Cihan Çanak,https://www.whoscored.com/Teams/261/Show/Belgium-Standard-Liege,"Standard Liege, ",19,",  M(CL)  ",5(23),799	,1	,3	,4	,0.6	,74.8	,0.2	,-	,6.31
https://www.whoscored.com/Players/60235/Show/Daniel-Opare,	257,Daniel Opare,https://www.whoscored.com/Teams/5747/Show/Belgium-RFC-Seraing,"RFC Seraing, ",33,",  D(CLR),M(R)  ",21(2),1665	,-	,-	,4	,0.1	,69.7	,0.7	,-	,6.31
https://www.whoscored.com/Players/399965/Show/Th%C3%A9o-Ndicka,	258,Théo Ndicka,https://www.whoscored.com/Teams/2165/Show/Belgium-Oostende,"Oostende, ",24,",  D(L),M(L)  ",16(7),1228	,2	,1	,3	,0.8	,68.6	,0.1	,-	,6.31
https://www.whoscored.com/Players/420403/Show/Guillaume-Fran%C3%A7ois,	259,Guillaume François,https://www.whoscored.com/Teams/2647/Show/Belgium-Union-St-Gilloise,"Union St.Gilloise, ",33,",  M(R)  ",5(11),443	,-	,1	,2	,0.3	,70.9	,0.2	,-	,6.31
https://www.whoscored.com/Players/425725/Show/Lukas-Willen,	260,Lukas Willen,https://www.whoscored.com/Teams/2164/Show/Belgium-Zulte-Waregem,"Zulte Waregem, ",21,",  D(C)  ",15(4),1416	,1	,1	,3	,0.3	,80.3	,1.1	,-	,6.31
https://www.whoscored.com/Players/281025/Show/Roman-Yaremchuk,	261,Roman Yaremchuk,https://www.whoscored.com/Teams/124/Show/Belgium-Club-Bruges,"Club Bruges, ",28,",  FW  ",8(14),875	,2	,2	,2	,1.1	,75.2	,0.6	,-	,6.30
https://www.whoscored.com/Players/442977/Show/S%C3%A9rgio-Concei%C3%A7%C3%A3o,	262,Sérgio Conceição,https://www.whoscored.com/Teams/5747/Show/Belgium-RFC-Seraing,"RFC Seraing, ",27,",  M(R)  ",7(13),739	,-	,-	,1	,0.6	,68.8	,0.3	,-	,6.29
https://www.whoscored.com/Players/368548/Show/Isaac-Christie-Davies,	263,Isaac Christie-Davies,https://www.whoscored.com/Teams/2166/Show/Belgium-Eupen,"Eupen, ",26,",  M(C)  ",15(9),1334	,-	,2	,3	,0.5	,74.5	,0.5	,-	,6.29
https://www.whoscored.com/Players/399855/Show/Dylan-Mbayo,	264,Dylan Mbayo,https://www.whoscored.com/Teams/886/Show/Belgium-Kortrijk,"Kortrijk, ",22,",  AM(R)  ",6(13),675	,1	,-	,1	,0.4	,76.4	,-	,-	,6.28
https://www.whoscored.com/Players/409491/Show/Yonas-Malede,	265,Yonas Malede,https://www.whoscored.com/Teams/237/Show/Belgium-KV-Mechelen,"KV Mechelen, ",24,",  FW  ",9(17),1082	,-	,2	,1	,0.8	,70.6	,0.5	,-	,6.28
https://www.whoscored.com/Players/443980/Show/Oussama-El-Azzouzi,	266,Oussama El Azzouzi,https://www.whoscored.com/Teams/2647/Show/Belgium-Union-St-Gilloise,"Union St.Gilloise, ",22,",  M(C)  ",3(14),500	,-	,-	,-	,0.1	,84	,0.6	,-	,6.27
https://www.whoscored.com/Players/260781/Show/Christophe-Lepoint,	267,Christophe Lepoint,https://www.whoscored.com/Teams/5747/Show/Belgium-RFC-Seraing,"RFC Seraing, ",39,",  D(C),DMC  ",21(4),1937	,1	,1	,5	,0.4	,81.2	,1.4	,-	,6.27
https://www.whoscored.com/Players/52201/Show/Sammy-Bossut,	268,Sammy Bossut,https://www.whoscored.com/Teams/2164/Show/Belgium-Zulte-Waregem,"Zulte Waregem, ",38,",  GK  ",22,1980	,-	,-	,1	,-	,70.3	,0.1	,-	,6.27
https://www.whoscored.com/Players/137330/Show/Borja-L%C3%B3pez,	269,Borja López,https://www.whoscored.com/Teams/2164/Show/Belgium-Zulte-Waregem,"Zulte Waregem, ",30,",  D(C)  ",16(3),1423	,1	,-	,4	,0.5	,74.4	,1.5	,1	,6.27
https://www.whoscored.com/Players/443486/Show/Leroy-Abanda,	270,Leroy Abanda,https://www.whoscored.com/Teams/5747/Show/Belgium-RFC-Seraing,"RFC Seraing, ",23,",  M(L)  ",6(11),682	,-	,-	,2	,0.4	,61.6	,0.4	,-	,6.26
https://www.whoscored.com/Players/367408/Show/Pape-Gu%C3%A8ye,	271,Pape Guèye,https://www.whoscored.com/Teams/886/Show/Belgium-Kortrijk,"Kortrijk, ",24,",  FW  ",13(13),1206	,3	,1	,5	,0.9	,64.4	,1.7	,-	,6.25
https://www.whoscored.com/Players/317297/Show/J%C3%A9r%C3%B4me-D%C3%A9om,	272,Jérôme Déom,https://www.whoscored.com/Teams/2166/Show/Belgium-Eupen,"Eupen, ",25,",  AM(C)  ",6(10),509	,-	,1	,3	,0.3	,83.7	,0.1	,-	,6.24
https://www.whoscored.com/Players/400299/Show/Jannes-Van-Hecke,	273,Jannes Van Hecke,https://www.whoscored.com/Teams/237/Show/Belgium-KV-Mechelen,"KV Mechelen, ",22,",  D(R),M(C)  ",16(11),1515	,-	,-	,5	,0.4	,80.6	,0.4	,-	,6.24
https://www.whoscored.com/Players/447459/Show/St%C3%A8ve-Mvou%C3%A9,	274,Stève Mvoué,https://www.whoscored.com/Teams/5747/Show/Belgium-RFC-Seraing,"RFC Seraing, ",22,",  M(C)  ",14(8),1152	,1	,-	,-	,0.6	,73.5	,1	,-	,6.22
https://www.whoscored.com/Players/399967/Show/Brecht-Capon,	275,Brecht Capon,https://www.whoscored.com/Teams/2165/Show/Belgium-Oostende,"Oostende, ",36,",  D(CR),M(R)  ",11(10),1120	,-	,-	,-	,0.5	,64.6	,0.7	,-	,6.22
https://www.whoscored.com/Players/412841/Show/Christopher-Scott,	276,Christopher Scott,https://www.whoscored.com/Teams/752/Show/Belgium-Royal-Antwerp,"Royal Antwerp, ",21,",  Midfielder  ",0(18),263	,1	,-	,1	,0.3	,84.8	,0.2	,-	,6.21
https://www.whoscored.com/Players/300064/Show/David-Henen,	277,David Henen,https://www.whoscored.com/Teams/886/Show/Belgium-Kortrijk,"Kortrijk, ",28,",  M(R)  ",8(9),680	,-	,-	,1	,0.2	,78.9	,0.5	,-	,6.21
https://www.whoscored.com/Players/400499/Show/Stan-Van-Dessel,	278,Stan Van Dessel,https://www.whoscored.com/Teams/239/Show/Belgium-St-Truiden,"St.Truiden, ",22,",  M(C)  ",3(17),416	,-	,2	,2	,-	,73.8	,0.1	,-	,6.20
https://www.whoscored.com/Players/320977/Show/Jens-Petter-Hauge,	279,Jens Petter Hauge,https://www.whoscored.com/Teams/231/Show/Belgium-Gent,"Gent, ",24,",  AM(CLR)  ",2(16),328	,-	,-	,1	,0.7	,81.1	,0.1	,-	,6.15
https://www.whoscored.com/Players/367962/Show/Marvin-Tshibuabua,	280,Marvin Tshibuabua,https://www.whoscored.com/Teams/5747/Show/Belgium-RFC-Seraing,"RFC Seraing, ",22,",  D(C)  ",18,1490	,-	,1	,4	,0.2	,78.2	,1	,-	,6.15
https://www.whoscored.com/Players/442974/Show/Stan-Braem,	281,Stan Braem,https://www.whoscored.com/Teams/2164/Show/Belgium-Zulte-Waregem,"Zulte Waregem, ",25,",  Forward  ",0(16),186	,2	,-	,1	,0.6	,58	,0.3	,-	,6.14
https://www.whoscored.com/Players/400938/Show/Jacob-Laursen,	282,Jacob Laursen,https://www.whoscored.com/Teams/261/Show/Belgium-Standard-Liege,"Standard Liege, ",29,",  D(L),M(L)  ",8(8),735	,-	,-	,2	,0.1	,78.9	,0.7	,-	,6.13
https://www.whoscored.com/Players/424282/Show/Osher-Davida,	283,Osher Davida,https://www.whoscored.com/Teams/261/Show/Belgium-Standard-Liege,"Standard Liege, ",23,",  Forward  ",3(18),491	,-	,-	,2	,0.3	,75.9	,-	,-	,6.11
https://www.whoscored.com/Players/442978/Show/Valentin-Guillaume,	284,Valentin Guillaume,https://www.whoscored.com/Teams/5747/Show/Belgium-RFC-Seraing,"RFC Seraing, ",23,",  Midfielder  ",4(15),468	,-	,-	,1	,0.1	,68.5	,0.3	,-	,6.04
https://www.whoscored.com/Players/306556/Show/Thibault-Vlietinck,	285,Thibault Vlietinck,https://www.whoscored.com/Teams/1406/Show/Belgium-OH-Leuven,"OH Leuven, ",26,",  D(R),M(LR)  ",1(16),300	,-	,-	,-	,0.2	,83.3	,0.2	,-	,6.04
